ProductID;Image;Image alt;Name;Tags;Base price;Final price;Description;Discount percent;Available only online;Virtual product;Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Categories
99;/var/www/html/img/products/productImage99.jpg;Сбор и анализ данных в Python;Сбор и анализ данных в Python;Data Analysis,Statistical Analysis,Business Analysis,Computer Programming,Probability & Statistics,Statistical Programming;451;554.73;В этом онлайн-курсе НИУ ВШЭ мы познакомимся с базовыми понятиями статистики, научимся аккуратно собирать данные, обрабатывать их и визуализировать. Также мы поговорим про базовые теоремы, которые используются в математической статистике: ЗБЧ и ЦПТ.;0;1;1;Długość kursu:8h:1|2;Other
100;/var/www/html/img/products/productImage100.jpg;Applied Social Network Analysis in Python;Applied Social Network Analysis in Python;Analysis,Social Network Analysis,Communication,Graphs,Graph Theory,Social Network,Mathematics,Network Analysis,Marketing,Machine Learning;90;110.7;This course will introduce the learner to network analysis through tutorials using the NetworkX library. The course begins with an understanding of what network analysis is and motivations for why we might model phenomena as networks. The second week introduces the concept of connectivity and network robustness. The third week will explore ways of measuring the importance or centrality of a node in a network. The final week will explore the evolution of networks over time and cover models of network generation and the link prediction problem. ;10;1;1;Długość kursu:49h:1|2;Other
101;/var/www/html/img/products/productImage101.jpg;Программирование для всех (начало работы с Python);Программирование для всех (начало работы с Python);Source Lines Of Code,Iteration,Computer Programming,Software Design Pattern;130;159.9;Цель этого курса — научить всех основам программирования компьютеров с помощью Python. Мы рассмотрим основы того, как можно построить программу на основе серии простых инструкций в Python.   Курс не имеет предварительных требований и не включает никакого материала по математике, кроме самого элементарного. Любой, у кого есть умеренный опыт работы с компьютером, сумеет освоить материалы этого курса. Этот курс охватывает главы 1-5 учебника «Python for Everybody».  После завершения этого курса ученики будут готовы пройти более продвинутые курсы программирования. В этом курсе рассматривается Python 3.;0;1;1;Długość kursu:13h:1|2;Other
102;/var/www/html/img/products/productImage102.jpg;Uso de bases de datos con Python;Uso de bases de datos con Python;Rowing,Cmos,Databases,Recursively Enumerable Set,Advertising,Database Connection;54;66.42;Este curso presentará a los estudiantes los conceptos básicos del lenguaje de consulta estructurado (Structured Query Language, SQL), así como el diseño básico de bases de datos para almacenar datos como parte de una iniciativa de varios pasos para recopilar, analizar y procesar datos.  El curso utilizará SQLite3 como base de datos.  También crearemos rastreadores web y procesos de visualización y recopilación de datos de varios pasos.  Utilizaremos la biblioteca D3.js para realizar la visualización básica de datos.  Este curso abarcará los capítulos de 14 y 15 del libro “Python para todos”. Para que le vaya bien en este curso, debe estar familiarizado con el material cubierto en los capítulos 1 a 13 del libro de texto y los primeros tres cursos de esta especialización. Este curso abarca Python 3.;10;1;1;Długość kursu:28h:1|2;Other
103;/var/www/html/img/products/productImage103.jpg;Programación para todos (Introducción a Python);Programación para todos (Introducción a Python);Computer Programming,Cmos,Software Design Pattern;295;362.85;Este curso se orienta a enseñar los conceptos básicos de programación informática con Python. Abarca los conceptos básicos sobre cómo diseñar un programa a partir de instrucciones simples en Python.  El curso no tiene requisitos previos e incluye solo operaciones matemáticas simples. Cualquier persona con algo de experiencia en informática podrá dominar los materiales de este curso. Este curso abarcará los capítulos de 1 a 5 del libro de texto “Python para todos”.  Una vez completado este curso, el estudiante estará listo para tomar cursos de programación más avanzados. Este curso abarca Python 3.;0;1;1;Długość kursu:30h:1|2;Other
104;/var/www/html/img/products/productImage104.jpg;Python: Istruzioni per l’uso;Python: Istruzioni per l’uso;Agile Software Development,Statistical Programming,Scrum (Software Development),Software Engineering,Computer Programming;462;568.26;Il Corso fornisce i principi di programmazione, le tecniche e gli strumenti di Python, linguaggio interpretato orientato agli oggetti molto utilizzato in molteplici contesti scientifici ed aziendali.;0;1;1;Długość kursu:38h:1|2;Other
105;/var/www/html/img/products/productImage105.jpg;Introduction to Python for Cybersecurity;Introduction to Python for Cybersecurity;Cyberattacks,Databases,Cybercrime,Map,Statistical Programming,Security Engineering,SQL,Theoretical Computer Science,Cryptography,Computer Programming,Data Management,Matrices;478;587.94;This course it the first part of the Python for Cybersecurity Specialization. Learners will get an introduction and overview of the course format and learning objectives.;0;1;1;Długość kursu:41h:1|2;Other,SQL
106;/var/www/html/img/products/productImage106.jpg;Machine Learning for Accounting with Python;Machine Learning for Accounting with Python;Probability & Statistics,Statistical Classification,General Statistics,Forecasting,Document Classification,Machine Learning;444;546.12;This course, Machine Learning for Accounting with Python, introduces machine learning algorithms (models) and their applications in accounting problems. It covers classification, regression, clustering, text analysis, time series analysis. It also discusses model evaluation and model optimization. This course provides an entry point for students to be able to apply proper machine learning models on business related datasets with Python to solve various problems.;0;1;1;Długość kursu:3h:1|2;Other
107;/var/www/html/img/products/productImage107.jpg;Python and Machine-Learning for Asset Management with Alternative Data Sets;Python and Machine-Learning for Asset Management with Alternative Data Sets;Natural Language Processing,Bag-Of-Words Model,Data Analysis,Data Mining,Probability & Statistics,Machine Learning,Tf Idf;476;585.48;Over-utilization of market and accounting data over the last few decades has led to portfolio crowding, mediocre performance and systemic risks, incentivizing financial institutions which are looking for an edge to quickly adopt alternative data as a substitute to traditional data. This course introduces the core concepts around alternative data, the most recent research in this area, as well as practical portfolio examples and actual applications. The approach of this course is somewhat unique because while the theory covered is still a main component, practical lab sessions and examples of working with alternative datasets are also key. This course is fo you if you are aiming at carreers prospects as a data scientist in financial markets, are looking to enhance your analytics skillsets to the financial markets, or if you are interested in cutting-edge technology and research as  they apply to big data. The required background is: Python programming, Investment theory , and Statistics. This course will enable you to learn new data and research techniques applied to the financial markets while strengthening data science and python skills.;0;1;1;Długość kursu:29h:1|2;Other
108;/var/www/html/img/products/productImage108.jpg;Python Data Visualization;Python Data Visualization;Statistical Programming,Computer Programming;75;92.25;This if the final course in the specialization which builds upon the knowledge learned in Python Programming Essentials, Python Data Representations, and Python Data Analysis.  We will learn how to install external packages for use within Python, acquire data from sources on the Web, and then we will clean, process, analyze, and visualize that data. This course will combine the skills learned throughout the specialization to enable you to write interesting, practical, and useful programs.;10;1;1;Długość kursu:30h:1|2;Other
109;/var/www/html/img/products/productImage109.jpg;Análise de dados com Python;Análise de dados com Python;Statistical Programming,Evaluation,Modeling,Computer Programming,Approximation Error,2.5d;452;555.96;Saiba como analisar dados usando Python. Este curso abrange desde o básico do Python até a exploração de diferentes tipos de dados. Você aprenderá como preparar dados para análise, executar análises estatísticas simples, criar visualizações de dados significativas, prever tendências futuras a partir de dados, e muito mais!;0;1;1;Długość kursu:30h:1|2;Other
110;/var/www/html/img/products/productImage110.jpg;Aprendizado de máquina com Python;Aprendizado de máquina com Python;Data Clustering Algorithms,Strategy and Operations,Probability & Statistics,Recommender Systems,Data Structures,Project Management,Theoretical Computer Science,Leadership Development,Computational Logic,Data Management,Change Management;371;456.33;Este curso mergulha nos fundamentos básicos de aprendizado de máquina usando uma linguagem de programação acessível e bem conhecida, Python. ;0;1;1;Długość kursu:14h:1|2;Other
111;/var/www/html/img/products/productImage111.jpg;DevOps and Build Automation with Python;DevOps and Build Automation with Python;Javascript,Integration Testing,Software Testing,Web Development,Unit Testing,Software Engineering,Computer Programming,Manual Testing;43;52.89;This course is the final course in a series that aims to prepare you for a role working as a programmer. In this course we will look at several automation concepts in DevOps with Python.  Labs will allow the students to apply the material in the lectures in simple computer programs designed to re-enforce the material in the lesson.;10;1;1;Długość kursu:46h:1|2;Other,Javascript
112;/var/www/html/img/products/productImage112.jpg;Practical Python for AI Coding 1;Practical Python for AI Coding 1;Statistical Programming,Other Programming Languages,Programming Principles,Computer Programming,Principle,Theoretical Computer Science,Cloud Computing,Superdense Coding,Machine Learning,Applied Machine Learning;65;79.95;Introduction video:  https://youtu.be/TRhwIHvehR0;10;1;1;Długość kursu:45h:1|2;Other
113;/var/www/html/img/products/productImage113.jpg;Python para a Ciência de Dados e IA;Python para a Ciência de Dados e IA;Statistical Programming,Mathematics,Euler'S Totient Function,Computer Programming;54;66.42;Inicie seu estudo de Python para ciência de dados e de programação em geral com esta introdução ao Python feita especialmente para iniciantes. Python é uma das linguagens de programação mais populares do mundo e nunca houve tanta demanda por profissionais com a habilidade de aplicar os princípios básicos de Python para impulsionar soluções de negócios em vários setores. ;10;1;1;Długość kursu:6h:1|2;Other
114;/var/www/html/img/products/productImage114.jpg;Visualización de Datos con Python;Visualización de Datos con Python;Bubble Chart,Choropleth Map;489;601.47;Una imagen vale mas que mil palabras. Todos estamos familiarizados con esta expresión. Se aplica especialmente cuando se trata de explicar la información obtenida del análisis de conjuntos de datos cada vez más grandes. La visualización de datos juega un papel esencial en la representación de datos tanto a pequeña como a gran escala.;0;1;1;Długość kursu:46h:1|2;Other
115;/var/www/html/img/products/productImage115.jpg;Aprendizaje Automático con Python;Aprendizaje Automático con Python;Hierarchical Clustering,Probability & Statistics,Statistical Classification,Theoretical Computer Science,Recommender Systems,Estimation;36;44.28;Este curso se sumerge en los conceptos básicos del aprendizaje automático mediante un lenguaje de programación accesible y conocido, Python.;10;1;1;Długość kursu:33h:1|2;Other
116;/var/www/html/img/products/productImage116.jpg;Estadísticas para la Ciencia de Datos con Python;Estadísticas para la Ciencia de Datos con Python;Experiment,General Statistics,Data Analysis,Probability,Basic Descriptive Statistics,Probability & Statistics,Central Tendency;415;510.45;Este curso de Estadística para la Ciencia de Datos está diseñado para presentarle los principios básicos de los métodos y procedimientos estadísticos utilizados para el análisis de datos. Después de completar este curso, tendrá conocimientos prácticos de temas cruciales en estadística que incluyen: recopilación de datos, resumen de datos utilizando estadísticas descriptivas, visualización de datos, examen de relaciones entre variables, distribuciones de probabilidad, valores esperados, pruebas de hipótesis, introducción a ANOVA (análisis de la varianza), análisis de regresión y correlación. Adoptará un enfoque práctico para el análisis estadístico utilizando Python y los Notebooks Jupyter, las herramientas elegidas por los científicos y analistas de datos.;0;1;1;Długość kursu:5h:1|2;Other
117;/var/www/html/img/products/productImage117.jpg;Visualizing & Communicating Results in Python with Jupyter;Visualizing & Communicating Results in Python with Jupyter;Data Visualization,Mathematics,Correlogram,Plot (Graphics),Basic Descriptive Statistics,Probability & Statistics,Communication,Ipython,Pie Chart,Quartile,General Statistics,Statistical Visualization,Algebra;208;255.84;Code and run your first Python program in minutes without installing anything!;0;1;1;Długość kursu:4h:1|2;Other
118;/var/www/html/img/products/productImage118.jpg;Programação para todos (Conceitos básicos de Python);Programação para todos (Conceitos básicos de Python);Computer Memory,Euler'S Totient Function,Computer Programming,Software Design Pattern;486;597.78;Este curso tem como objetivo ensinar a todos os conceitos básicos de programação de computadores usando Python. Abordamos o básico de como criar um programa a partir de uma série de instruções simples em Python.  O curso não tem pré-requisitos e evita tudo, exceto a matemática mais simples. Qualquer pessoa com experiência moderada em computadores deve ser capaz de dominar os materiais deste curso. Este curso abordará os capítulos 1 ao 5 do livro “Python para Todos”.  Assim que o aluno concluir este curso, estará preparado para fazer cursos de programação mais avançados. Este curso aborda o Python 3.;0;1;1;Długość kursu:47h:1|2;Other
119;/var/www/html/img/products/productImage119.jpg;Programmation pour tous (mise en route de Python);Programmation pour tous (mise en route de Python);Computer Programming,Source Lines Of Code,Euler'S Totient Function,Iteration,Computer Memory,Software Design Pattern;373;458.79;Ce cours vise à enseigner à tous les bases de la programmation informatique en Python. Nous couvrons les bases pour construire un programme à partir d’une série d’instructions simples en Python.  Le cours ne suppose aucune condition préalable et repose sur le b.a.-ba des mathématiques. Toute personne avec une expérience informatique modérée devrait être capable de maîtriser le contenu de ce cours. Ce cours couvrira les chapitres 1 à 5 du manuel « Python pour tous ».  Lorsqu’un étudiant aura terminé ce cours, il sera en mesure de suivre des cours de programmation plus avancés. Ce cours couvre le Python 3.;0;1;1;Długość kursu:5h:1|2;Other
120;/var/www/html/img/products/productImage120.jpg;Python for Active Defense;Python for Active Defense;Network Security,Computer Networking,Defense,Computer Programming,Python Software Foundation,Information Security,Security Engineering;181;222.63;This course covers Python for active defense.;0;1;1;Długość kursu:9h:1|2;Other
121;/var/www/html/img/products/productImage121.jpg;Python for Command-and-control, Exfiltration and Impact;Python for Command-and-control, Exfiltration and Impact;Security Engineering,Operating Systems,System Security,Information Security,Software Security;415;510.45;This course covers python for Command-and-control, Exfiltration and Impact.;0;1;1;Długość kursu:14h:1|2;Other
122;/var/www/html/img/products/productImage122.jpg;Uso de bancos de dados com Python;Uso de bancos de dados com Python;Database Connection,Com File,Writing,Advertising,Computational Thinking;483;594.09;Este curso apresentará aos alunos os conceitos básicos da Linguagem de Consulta Estruturada (SQL), bem como o design básico do banco de dados para armazenar dados como parte de um esforço de coleta, análise e processamento de dados em várias etapas.  O curso usará o SQLite3 como banco de dados.  Também criaremos rastreadores da Web e processos de coleta e visualização de dados em várias etapas.  Usaremos a biblioteca D3.js para fazer a visualização básica de dados.  Este curso abordará os capítulos 14 e 15 do livro “Python para Todos”. Para ter êxito neste curso, você deve estar familiarizado com o material abordado nos capítulos 1 a 13 do livro e os três primeiros cursos desta especialização. Este curso aborda o Python 3.;0;1;1;Długość kursu:16h:1|2;Other
123;/var/www/html/img/products/productImage123.jpg;Advanced Python - Reconnaissance;Advanced Python - Reconnaissance;Back-End Web Development,Path (Variable),Mathematics,Combinatorics,Software Security,Security Engineering,Web Development,Systems Design,Computer Programming,Theoretical Computer Science,Operating Systems,Programming Principles,System Security,Web Server,Porting,Combination,Authentication;237;291.51;Welcome to advanced Python for Cybersecurity. The Reconnaissance course demonstrates the use of Python to automate the process of performing reconnaissance on target environments. We will also demonstrate how Python can be used to automate a password guessing attach to gain initial access to a target environment.;0;1;1;Długość kursu:12h:1|2;Other
124;/var/www/html/img/products/productImage124.jpg;Uso de Python para Acceder a Datos Web;Uso de Python para Acceder a Datos Web;Computer Programming,Web,Regular Expression,Speeded Up Robust Features;397;488.31;"En este curso, aprenderás cómo la Internet se puede convertir en una fuente de datos.  Para esto, rasparemos, analizaremos y leeremos los datos web y también accederemos datos mediante APIs web.  Trabajaremos con formatos de datos HTML, XML y JSON en Python. Este curso abarcará los capítulos 11-13 del libro de texto ""Python for Everybody"". Para tener éxito en este curso, debes estar familiarizado con el material que se incluye en los capítulos 1-10 del libro de texto y los dos primeros cursos de esta especialización.  Estos temas incluyen variables y expresiones, ejecución condicional (bucles, ramificación y try/except), funciones, estructuras de datos de Python (cadenas, listas, diccionarios y tuplas) y manipulación de archivos. Este curso abarca Python 3.";0;1;1;Długość kursu:11h:1|2;Other
125;/var/www/html/img/products/productImage125.jpg;Python per la Data Science;Python per la Data Science;Statistical Programming,Data Science;12;14.76;Python per la Data Science è un corso cruciale per qualsiasi professionista che voglia analizzare grandi quantità di dati attraverso le più recenti tecniche di machine Learning e Deep learning. ;10;1;1;Długość kursu:49h:1|2;Other
126;/var/www/html/img/products/productImage126.jpg;Estructuras de datos de Python;Estructuras de datos de Python;Calculus,Data Structures,Theoretical Computer Science,File Shortcut,Spreadsheet Software,Algebra,Statistical Programming,Yottabyte,Communication,Operating Systems,In-Memory Database,Business Analysis,Unos (Operating System);23;28.29;Este curso presentará las estructuras de datos básicas del lenguaje de programación Python. Veremos los conceptos básicos de la programación de procedimientos y exploraremos cómo podemos usar las estructuras de datos integrados de Python, como listas, diccionarios y tuplas, para realizar análisis de datos cada vez más complejos. Este curso abarcará los capítulos 6 a 10 del libro de texto “Python para todos”.  Este curso cubre Python 3.;10;1;1;Długość kursu:22h:1|2;Other
127;/var/www/html/img/products/productImage127.jpg;Использование языка Python для доступа к веб-данным;Использование языка Python для доступа к веб-данным;Mathematics,Text Editors,Computer Programming,Mathematical Theory & Analysis,Programming Principles,Parsing,Theoretical Computer Science,Web,Software Architecture,Software Engineering,Computer Programming Tools,Xml,Computational Logic;421;517.83;Этот курс покажет, как можно использовать Интернет в качестве источника данных.  Мы рассмотрим скрейпинг, парсинг и чтение веб-данных, а также получение доступа к данным с помощью web API.  Мы будем работать с форматами данных HTML, XML и JSON на Python.  Этот курс будет охватывает главы 11–13 учебника «Python для всех» (Python for Everybody). Чтобы успешно пройти этот курс, вы должны быть знакомы с материалами, изложенными в главах 1–10 учебника и первых двух курсах по данной специализации.  Эти темы включают переменные и выражения, условные операторы (циклы, ветвление и исключения: try/except), функции, структуры данных Python (строки, списки, словари и кортежи), а также манипулирование файлами.  В этом курсе рассматривается Python 3.;0;1;1;Długość kursu:14h:1|2;Other
128;/var/www/html/img/products/productImage128.jpg;Estruturas de dados Python;Estruturas de dados Python;Statistical Programming,Operating Systems,File Shortcut,Systems Design,Computer Programming,Theoretical Computer Science,Data Management,Com File,In-Memory Database;254;312.42;Este curso apresentará as estruturas de dados centrais da linguagem de programação Python. Vamos superar os fundamentos da programação de procedimentos e explorar como podemos usar as estruturas de dados integradas do Python, como listas, dicionários e tuplas, para realizar análises de dados cada vez mais complexas. Este curso cobrirá os capítulos 6 a 10 do livro “Python para Todos”.  Este curso aborda o Python 3.;0;1;1;Długość kursu:34h:1|2;Other
129;/var/www/html/img/products/productImage129.jpg;Python استخدام قواعد البيانات مع;Python استخدام قواعد البيانات مع;Database Connection,Writing,Database Theory,Theoretical Computer Science,Databases,Data Management,Database Application,Rowing,Advertising,Computational Thinking,Computer Programming,Mathematics,Modeling,Communication;24;29.52;"سيتعرف الطلاب خلال هذه الدورة على أساسيات لغة الاستعلام البنوية (SQL) وتصميم قاعدة البيانات الأساسية لتخزين البيانات كجزءٍ من جمع البيانات متعددة الخطوات وتحليلها ومعالجتها. تستخدم الدورة التدريبية SQLite3 قاعدة بيانات لها. نعمل أيضًا على إنشاء متتبعات الويب وعمليات جمع البيانات متعددة الخطوات وتصورها. نستخدم مكتبة D3.js لإجراء تصور البيانات الأساسية. تتناول هذه الدورة الفصلين 14 و15 من كتاب ""Python for Everybody"". كي تجتاز هذه الدورة، ينبغي أن تكون على دراية بالمواد المذكورة في الفصل الأول إلى الفصل 13 من الكتاب الدراسي والدورات الثلاث الأولى في هذا التخصص. تتناول هذه الدورة Python 3.";10;1;1;Długość kursu:32h:1|2;Other
130;/var/www/html/img/products/productImage130.jpg;Neural Networks and Deep Learning;Neural Networks and Deep Learning;Algorithms,Backpropagation,Bayesian Statistics,Deep Learning,Machine Learning Algorithms,Regression,Probability & Statistics,Computer Programming,Linear Algebra,Artificial Neural Networks,General Statistics,Python Programming,Machine Learning;496;610.08;In the first course of the Deep Learning Specialization, you will study the foundational concept of neural networks and deep learning. ;0;1;1;Długość kursu:12h:1|2;Other,Algorithms,Deep Learning
131;/var/www/html/img/products/productImage131.jpg;Biology Meets Programming: Bioinformatics for Beginners;Biology Meets Programming: Bioinformatics for Beginners;Bioinformatics,Machine Learning,Bioinformatics Algorithms,Statistical Programming,Biostatistics,Algorithms,Theoretical Computer Science,Python Programming,Computer Programming,Probability & Statistics,Biology;369;453.87;Are you interested in learning how to program (in Python) within a scientific setting?;0;1;1;Długość kursu:6h:1|2;Other,Algorithms
132;/var/www/html/img/products/productImage132.jpg;Exploratory Data Analysis for Machine Learning;Exploratory Data Analysis for Machine Learning;Experiment,Statistical Hypothesis Testing,Feature Engineering,Analysis,Hypothesis,Probability & Statistics,Deep Learning,Statistical Programming,General Statistics,Exploratory Data Analysis,Computer Programming,Data Analysis,Hypothesis Testing,Python Programming,Machine Learning,Data Visualization;353;434.19;This first course in the IBM Machine Learning Professional Certificate introduces you to Machine Learning and the content of the professional certificate. In this course you will realize the importance of good, quality data. You will learn common techniques to retrieve your data, clean it, apply feature engineering, and have it ready for preliminary analysis and hypothesis testing.;0;1;1;Długość kursu:16h:1|2;Other,Deep Learning
133;/var/www/html/img/products/productImage133.jpg;Penetration Testing, Incident Response and Forensics;Penetration Testing, Incident Response and Forensics;Statistical Programming,Security Engineering,Incident Management,Software Testing,Language,Software Engineering,Computer Networking,Computer Security Incident Management,Computer Programming,Python Programming,Network Security,Forensics,Cyberattacks,Penetration Test;145;178.35;This course gives you the background needed to gain Cybersecurity skills as part of the Cybersecurity Security Analyst Professional Certificate program. ;0;1;1;Długość kursu:30h:1|2;Other
134;/var/www/html/img/products/productImage134.jpg;Algorithms for Searching, Sorting, and Indexing;Algorithms for Searching, Sorting, and Indexing;Algorithms,Data Structures,Python Programming,Computer Programming,Statistical Programming,Computational Thinking,Theoretical Computer Science,Data Management;204;250.92000000000002;This course covers basics of algorithm design and analysis, as well as algorithms for sorting arrays, data structures such as priority queues, hash functions, and applications such as Bloom filters.;0;1;1;Długość kursu:21h:1|2;Other,Algorithms
135;/var/www/html/img/products/productImage135.jpg;Deep Neural Networks with PyTorch;Deep Neural Networks with PyTorch;Algorithms,Mathematics,Convolutional Neural Network,PyTorch,Machine Learning Algorithms,Computer Graphic Techniques,Regression,Theoretical Computer Science,General Statistics,Computer Graphics,Probability Distribution,Artificial Neural Networks,Econometrics,Computer Vision,Deep Learning,Python Programming,Computer Programming,Machine Learning,Probability & Statistics;370;455.1;The course will teach you how to develop deep learning models using  Pytorch. The course will start with Pytorch's  tensors and Automatic differentiation package. Then each section will cover different models starting off with fundamentals such as Linear Regression, and logistic/softmax regression. Followed by  Feedforward deep neural networks, the role of different activation functions, normalization and dropout layers. Then Convolutional Neural Networks and Transfer learning will be covered. Finally, several other Deep learning methods will be covered.;0;1;1;Długość kursu:10h:1|2;Other,Algorithms,Deep Learning
136;/var/www/html/img/products/productImage136.jpg;State Estimation and Localization for Self-Driving Cars;State Estimation and Localization for Self-Driving Cars;Least Squares,Mathematics,Probability & Statistics,General Statistics,Linear Algebra,Probability Distribution,Statistical Programming,Computer Programming,Python Programming,Kalman Filter,Estimation,Machine Learning;436;536.28;Welcome to State Estimation and Localization for Self-Driving Cars, the second course in University of Toronto’s Self-Driving Cars Specialization. We recommend you take the first course in the Specialization prior to taking this course. ;0;1;1;Długość kursu:17h:1|2;Other
137;/var/www/html/img/products/productImage137.jpg;Introduction to MongoDB;Introduction to MongoDB;Security Engineering,Geovisualization,NoSQL,Distributed Computing Architecture,Mongodb,Data Analysis,Databases,Banking,Statistical Programming,Finance,Python Programming,Computer Programming,Software Engineering,Data Visualization,Computer Architecture;376;462.48;This course will get you up and running with MongoDB quickly, and teach you how to leverage its power for data analytics.;0;1;1;Długość kursu:21h:1|2;Other
138;/var/www/html/img/products/productImage138.jpg;Machine Learning Foundations: A Case Study Approach;Machine Learning Foundations: A Case Study Approach;Algorithms,Natural Language Processing,Statistical Programming,Machine Learning Algorithms,Probability & Statistics,Graphlab,Deep Learning,Data Analysis,General Statistics,Python Programming,Theoretical Computer Science,Regression,Applied Machine Learning,Machine Learning,Computer Programming;274;337.02;Do you have data and wonder what it can tell you?  Do you need a deeper understanding of the core ways in which machine learning can improve your business?  Do you want to be able to converse with specialists about anything from regression and classification to deep learning and recommender systems?;0;1;1;Długość kursu:24h:1|2;Other,Algorithms,Deep Learning
139;/var/www/html/img/products/productImage139.jpg;Simulation and modeling of natural processes;Simulation and modeling of natural processes;Algorithms,Python Programming,Theoretical Computer Science,Mathematics,Computer Graphic Techniques,Modeling And Simulation,Computer Programming,Algebra,Feature Engineering,Machine Learning,Other Programming Languages,Artificial Neural Networks,Computer Graphics,Deep Learning,Strategy and Operations,Software Engineering,Statistical Programming,Modeling,Process,Mathematical Theory & Analysis,Software Architecture,Research and Design,Differential Equations,Probability & Statistics,Operations Research,Simulation;456;560.88;This course gives you an introduction to modeling methods and simulation tools for a wide range of natural phenomena. The different methodologies that will be presented here can be applied to very wide range of topics such as fluid motion, stellar dynamics, population evolution, ... This course does not intend to go deeply into any numerical method or process and does not provide any recipe for the resolution of a particular problem. It is rather a basic guideline towards different methodologies that can be applied to solve any kind of problem and help you pick the one best suited for you.;0;1;1;Długość kursu:49h:1|2;Other,Algorithms,Deep Learning
140;/var/www/html/img/products/productImage140.jpg;Modern Robotics, Course 1:  Foundations of Robot Motion;Modern Robotics, Course 1:  Foundations of Robot Motion;Mathematics,Linear Algebra,Motion Planning,Statistical Programming,General Statistics,Python Programming,Data Analysis Software,Data Analysis,Robotics,Probability & Statistics,Computer Programming,Matrices;418;514.14;Do you want to know how robots work?  Are you interested in robotics as a career?  Are you willing to invest the effort to learn fundamental mathematical modeling techniques that are used in all subfields of robotics?;0;1;1;Długość kursu:9h:1|2;Other
141;/var/www/html/img/products/productImage141.jpg;Introduction to Deep Learning;Introduction to Deep Learning;Computer Graphics,Algorithms,Natural Language Processing,Computer Graphic Techniques,Convolutional Neural Network,Machine Learning Algorithms,Mathematics,General Statistics,Artificial Neural Networks,Statistical Programming,Deep Learning,Theoretical Computer Science,Python Programming,Differential Equations,Computer Programming,Recurrent Neural Network,Machine Learning,Probability & Statistics,Statistical Machine Learning,Applied Machine Learning;113;138.99;The goal of this course is to give learners basic understanding of modern neural networks and their applications in computer vision and natural language understanding. The course starts with a recap of linear models and discussion of stochastic optimization methods that are crucial for training deep neural networks. Learners will study all popular building blocks of neural networks including fully connected layers, convolutional and recurrent layers. ;0;1;1;Długość kursu:3h:1|2;Other,Algorithms,Deep Learning
142;/var/www/html/img/products/productImage142.jpg;Seismic tomography: look inside the Earth;Seismic tomography: look inside the Earth;Data Visualization,Geovisualization,Explosion,Sources,Geology,Python Programming,Bayesian Network,ArcGIS,Statistical Programming,Computer Programming,Machine Learning,Tomography;198;243.54;Welcome to the course “Seismic tomography: Look inside the Earth”.;0;1;1;Długość kursu:13h:1|2;Other
143;/var/www/html/img/products/productImage143.jpg;Developing AI Applications on Azure;Developing AI Applications on Azure;Natural Language Processing,Finance,Cloud Storage,Statistical Programming,Web Development,Deep Learning,Back-End Web Development,Python Programming,Microsoft Azure,Machine Learning Algorithms,Computer Programming,BlockChain,Cloud Computing,Machine Learning;331;407.13;This course introduces the concepts of Artificial Intelligence and Machine learning. We'll discuss machine learning types and tasks, and machine learning algorithms. You'll  explore Python as a popular programming language for machine learning solutions, including using some scientific ecosystem packages which will help you implement machine learning. ;0;1;1;Długość kursu:9h:1|2;Other,Deep Learning
144;/var/www/html/img/products/productImage144.jpg;Prediction Models with Sports Data;Prediction Models with Sports Data;General Statistics,Python Programming,Political Forecasting,Mediation (Statistics),Sports Analytics,Probability & Statistics;27;33.21;In this course the learner will be shown how to generate forecasts of game results in professional sports using Python. The main emphasis of the course is on teaching the method of logistic regression as a way of modeling game results, using data on team expenditures. The learner is taken through the process of modeling past results, and then using the model to forecast the outcome games not yet played. The course will show the learner how to evaluate the reliability of a model using data on betting odds. The analysis is applied first to the English Premier League, then the NBA and NHL. The course also provides an overview of the relationship between data analytics and gambling, its history and the social issues that arise in relation to sports betting, including the personal risks.;10;1;1;Długość kursu:2h:1|2;Other
145;/var/www/html/img/products/productImage145.jpg;ML Pipelines on Google Cloud;ML Pipelines on Google Cloud;Computer Graphics,Security Engineering,Software Engineering,Agile Software Development,Evaluation,Computer Programming,Hyperparameter,Continuous Training,Deep Learning,PyTorch,Statistical Programming,Security Strategy,Python Programming,Extract, Transform, Load,Machine Learning,Network Security,Computer Networking,Applied Machine Learning,Data Management;28;34.44;In this course, you will be learning from ML Engineers and Trainers who work with the state-of-the-art development of ML pipelines here at Google Cloud.  The first few modules will cover about TensorFlow Extended (or TFX), which is Google’s production machine learning platform based on TensorFlow for management of ML pipelines and metadata. You will learn about pipeline components and pipeline orchestration with TFX. You will also learn how you can automate your pipeline through continuous integration and continuous deployment, and how to manage ML metadata.;10;1;1;Długość kursu:12h:1|2;Other,Deep Learning
